constructorId,constructor_name,year,total_points,races_entered,points_efficiency,podium_rate,win_rate,pole_count,pole_to_win_rate,dnf_rate,avg_grid,avg_delta,points_volatility,avg_pit_ms,avg_stop_count
2,BMW Sauber,2007,101.0,34.0,2.9706,0.0588,0.0,0.0,0.0,0.1765,6.147058823529412,0.3214285714285714,2.1670437077670006,27994.174019607843,2.088235294117647
2,BMW Sauber,2008,135.0,36.0,3.75,0.3056,0.0278,1.0,0.0,0.0556,7.416666666666667,1.7647058823529411,3.1836636577556816,27857.27314814815,2.0
2,BMW Sauber,2009,36.0,34.0,1.0588,0.0588,0.0,0.0,0.0,0.1765,11.352941176470589,1.2857142857142858,1.9218232578936871,25087.177083333336,1.8125
20,Prost,1997,21.0,34.0,0.6176,0.0588,0.0,0.0,0.0,0.4118,12.911764705882351,4.85,1.3929412065809124,30544.94871794872,1.5769230769230769
20,Prost,1998,1.0,32.0,0.0312,0.0,0.0,0.0,0.0,0.5312,14.375,3.6666666666666665,0.1767766952966369,41838.3,1.52
20,Prost,1999,9.0,32.0,0.2812,0.0312,0.0,0.0,0.0,0.4688,11.53125,2.9411764705882355,1.084624953761705,28420.041666666668,1.8333333333333333
20,Prost,2000,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.697,16.87878787878788,6.1,0.0,41654.58974358974,1.7692307692307692
20,Prost,2001,4.0,34.0,0.1176,0.0,0.0,0.0,0.0,0.3529,16.264705882352942,5.681818181818182,0.4093384079998047,32609.11309523809,1.6428571428571428
200,March-Ford,1971,37.0,43.0,0.8605,0.1163,0.0,0.0,0.0,0.6279,16.609756097560975,5.75,1.8971331171613504,,
201,Lotus-Pratt &amp; Whitney,1971,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6667,19.666666666666668,10.0,0.0,,
202,Shadow-Ford,1975,9.5,26.0,0.3654,0.0385,0.0,3.0,0.0,0.6923,8.538461538461538,6.125,0.7688652977952939,,
203,Shadow-Matra,1975,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,,0.0,,
204,Brabham-Alfa Romeo,1976,11.0,33.0,0.3333,0.0,0.0,0.0,0.0,0.6061,12.0,3.692307692307693,0.8897565210026093,,
204,Brabham-Alfa Romeo,1979,7.0,26.0,0.2692,0.0,0.0,0.0,0.0,0.8077,9.423076923076923,3.8,0.827414880586145,,
205,Lotus,2010,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.4737,18.86842105263158,2.85,0.0,54516.69010416667,1.53125
205,Lotus,2011,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.2368,18.68421052631579,2.1724137931034484,0.0,24663.53055555556,2.361111111111111
206,Marussia,2012,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.175,20.871794871794872,3.5454545454545454,0.0,24311.463675213672,1.948717948717949
206,Marussia,2013,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0789,20.105263157894736,2.4571428571428573,0.0,24251.12387387388,2.5405405405405403
206,Marussia,2014,2.0,31.0,0.0645,0.0,0.0,0.0,0.0,0.2258,18.677419354838708,3.0,0.3592106040535499,53331.98571428571,2.2857142857142856
207,Caterham,2012,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.1,18.7,2.388888888888889,0.0,24515.1405982906,2.435897435897436
207,Caterham,2013,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.2105,19.605263157894736,2.6333333333333333,0.0,24445.491176470587,2.647058823529412
207,Caterham,2014,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.3824,19.44117647058824,3.142857142857143,0.0,44807.73717948717,2.1538461538461537
208,Lotus F1,2012,303.0,40.0,7.575,0.25,0.025,0.0,0.0,0.175,7.775,1.393939393939394,6.830878233133529,23096.714285714286,1.9428571428571428
208,Lotus F1,2013,315.0,38.0,8.2895,0.3684,0.0263,0.0,0.0,0.1842,8.289473684210526,2.2580645161290325,7.742155209182554,24292.554761904765,2.2
208,Lotus F1,2014,10.0,38.0,0.2632,0.0,0.0,0.0,0.0,0.3158,16.31578947368421,3.269230769230769,0.9496574211991876,39393.78137254902,2.176470588235294
208,Lotus F1,2015,78.0,38.0,2.0526,0.0263,0.0,0.0,0.0,0.4211,11.052631578947368,2.772727272727273,3.2378451995537274,27121.66896551724,2.2758620689655173
209,Manor Marussia,2015,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.1111,17.942857142857143,2.25,0.0,27527.951515151515,2.060606060606061
209,Manor Marussia,2016,1.0,42.0,0.0238,0.0,0.0,0.0,0.0,0.1905,19.142857142857142,2.5588235294117645,0.1543033499620918,117754.80128205128,2.2564102564102564
21,Arrows,1978,11.0,28.0,0.3929,0.0357,0.0,0.0,0.0,0.5357,14.695652173913045,6.769230769230769,1.2572540835836763,,
21,Arrows,1979,5.0,30.0,0.1667,0.0,0.0,0.0,0.0,0.5,16.857142857142858,7.333333333333333,0.461133037377414,,
21,Arrows,1980,11.0,29.0,0.3793,0.0345,0.0,0.0,0.0,0.4828,15.24,7.866666666666666,1.2367524611846563,,
21,Arrows,1981,10.0,30.0,0.3333,0.0667,0.0,1.0,0.0,0.7333,13.875,6.5,1.2954385047312091,,
21,Arrows,1982,5.0,30.0,0.1667,0.0,0.0,0.0,0.0,0.4667,20.75,11.0,0.461133037377414,,
21,Arrows,1983,4.0,30.0,0.1333,0.0,0.0,0.0,0.0,0.3,17.0,7.523809523809524,0.4341724854553048,,
21,Arrows,1984,6.0,32.0,0.1875,0.0,0.0,0.0,0.0,0.6562,17.933333333333334,11.909090909090908,0.5350610456580119,,
21,Arrows,1985,14.0,32.0,0.4375,0.0312,0.0,0.0,0.0,0.3438,13.0625,4.857142857142857,1.2164862143392416,,
21,Arrows,1986,1.0,31.0,0.0323,0.0,0.0,0.0,0.0,0.5484,18.32258064516129,9.5,0.1796053020267749,,
21,Arrows,1987,11.0,32.0,0.3438,0.0,0.0,0.0,0.0,0.6875,11.375,3.9,0.8273305303514508,,
21,Arrows,1988,23.0,32.0,0.7188,0.0312,0.0,0.0,0.0,0.4375,11.71875,4.277777777777778,1.2243332616097102,,
21,Arrows,1989,13.0,32.0,0.4062,0.0312,0.0,0.0,0.0,0.5,17.733333333333334,10.1875,0.9108441671187192,,
21,Arrows,1990,2.0,32.0,0.0625,0.0,0.0,0.0,0.0,0.5,21.24,11.3125,0.3535533905932738,,
21,Arrows,1997,9.0,34.0,0.2647,0.0294,0.0,0.0,0.0,0.5588,14.5,4.6,1.081772494129546,39230.34782608696,1.826086956521739
21,Arrows,1998,6.0,32.0,0.1875,0.0,0.0,0.0,0.0,0.6875,15.90625,5.1,0.6444552588389371,38022.95238095238,1.4285714285714286
21,Arrows,1999,1.0,32.0,0.0312,0.0,0.0,0.0,0.0,0.7188,20.0625,8.333333333333334,0.1767766952966369,35697.59420289855,1.6521739130434785
21,Arrows,2000,7.0,34.0,0.2059,0.0,0.0,0.0,0.0,0.6176,13.882352941176473,4.153846153846154,0.6409941031594635,42539.65666666666,1.8
21,Arrows,2001,1.0,34.0,0.0294,0.0,0.0,0.0,0.0,0.4706,18.264705882352946,8.0,0.1714985851425088,33337.73717948718,1.7692307692307692
21,Arrows,2002,2.0,24.0,0.0833,0.0,0.0,0.0,0.0,0.6667,15.909090909090908,4.625,0.2823298512866399,67390.56862745096,1.7647058823529411
210,Haas F1 Team,2016,29.0,42.0,0.6905,0.0,0.0,0.0,0.0,0.2381,14.0,1.3125,2.191870737221421,93252.850877193,2.263157894736842
210,Haas F1 Team,2017,47.0,40.0,1.175,0.0,0.0,0.0,0.0,0.2,13.7,2.15625,2.0986870132268844,44599.811904761904,2.1142857142857143
210,Haas F1 Team,2018,93.0,42.0,2.2143,0.0,0.0,0.0,0.0,0.2143,10.214285714285714,-0.0606060606060606,3.4254123076429672,25365.33333333333,1.3902439024390243
210,Haas F1 Team,2019,28.0,42.0,0.6667,0.0,0.0,0.0,0.0,0.2381,11.53658536585366,-1.3225806451612905,1.843467923165423,25065.40081300813,1.6097560975609757
210,Haas F1 Team,2020,3.0,34.0,0.0882,0.0,0.0,0.0,0.0,0.2941,16.677419354838708,1.7142857142857142,0.3788057036804224,80535.05222222222,1.7666666666666666
210,Haas F1 Team,2021,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.2045,18.02272727272728,1.0285714285714285,0.0,175634.89956140352,2.1578947368421053
210,Haas F1 Team,2022,33.0,44.0,0.75,0.0,0.0,0.0,0.0,0.1818,13.348837209302326,0.0,2.0699960678538094,98868.25625,1.9
210,Haas F1 Team,2023,9.0,44.0,0.2045,0.0,0.0,0.0,0.0,0.1591,12.86842105263158,-1.5483870967741935,0.9296047035501596,108718.73492063492,2.238095238095238
210,Haas F1 Team,2024,51.0,48.0,1.0625,0.0,0.0,0.0,0.0,0.1042,13.0,0.9523809523809524,2.035914243898952,68604.36956521738,1.9130434782608696
210,Haas F1 Team,2025,73.0,48.0,1.5208,0.0,0.0,0.0,0.0,0.0833,14.608695652173912,3.116279069767442,2.880525833596044,24531.814893617026,1.7234042553191489
210,Haas F1 Team,2026,17.0,6.0,2.8333,0.0,0.0,0.0,0.0,0.1667,13.0,2.6,4.215052391924288,24425.5,1.1666666666666667
211,Racing Point,2019,73.0,42.0,1.7381,0.0,0.0,0.0,0.0,0.119,14.097560975609756,3.388888888888889,2.897092939983735,25186.465040650408,1.5121951219512195
211,Racing Point,2020,210.0,34.0,6.1765,0.1176,0.0294,1.0,0.0,0.2353,8.294117647058824,1.0769230769230769,6.298006361974586,183855.9388888889,1.8666666666666667
213,AlphaTauri,2020,107.0,34.0,3.1471,0.0294,0.0294,0.0,0.0,0.1471,11.235294117647058,1.5862068965517242,5.12351887210329,121198.088172043,1.8387096774193548
213,AlphaTauri,2021,142.0,44.0,3.2273,0.0227,0.0,0.0,0.0,0.1818,9.585365853658535,-0.0285714285714285,4.450574231900587,198890.9238738739,2.216216216216216
213,AlphaTauri,2022,35.0,44.0,0.7955,0.0,0.0,0.0,0.0,0.2045,12.65,0.6774193548387096,1.9716543101710475,104320.3934108527,2.046511627906977
213,AlphaTauri,2023,22.0,44.0,0.5,0.0,0.0,0.0,0.0,0.1136,14.30232558139535,1.2105263157894737,1.3381695237968187,123244.80470383276,2.317073170731707
214,Alpine F1 Team,2021,155.0,44.0,3.5227,0.0455,0.0227,0.0,0.0,0.1136,10.590909090909092,1.1025641025641026,5.023149370495433,174120.65256410258,1.8974358974358976
214,Alpine F1 Team,2022,170.0,44.0,3.8636,0.0,0.0,0.0,0.0,0.1818,10.30232558139535,2.4,3.63823947388632,122805.32083333332,1.85
214,Alpine F1 Team,2023,110.0,44.0,2.5,0.0455,0.0,0.0,0.0,0.2273,11.023255813953488,1.7272727272727273,3.9088450682320297,144153.30041666664,2.125
214,Alpine F1 Team,2024,63.0,48.0,1.3125,0.0417,0.0,0.0,0.0,0.125,13.355555555555556,0.9,3.6446185919587055,164208.66287878787,1.7272727272727273
214,Alpine F1 Team,2025,20.0,48.0,0.4167,0.0,0.0,0.0,0.0,0.125,14.804347826086955,0.075,1.5275252316519468,23851.97651515152,1.7727272727272727
214,Alpine F1 Team,2026,16.0,6.0,2.6667,0.0,0.0,0.0,0.0,0.0,11.833333333333334,1.3333333333333333,3.4448028487370173,22751.0,1.1666666666666667
215,RB F1 Team,2024,40.0,48.0,0.8333,0.0,0.0,0.0,0.0,0.1458,12.104166666666666,-0.3902439024390244,1.6673757356911585,172540.7759259259,1.7333333333333334
215,RB F1 Team,2025,88.0,48.0,1.8333,0.0208,0.0,0.0,0.0,0.1458,10.630434782608695,-1.25,3.321966434644968,23649.238405797103,1.608695652173913
215,RB F1 Team,2026,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,1.1666666666666667,2.5298221281347035,22278.0,1.1666666666666667
216,Cadillac,2026,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1667,19.33333333333333,3.4,0.0,26165.33333333333,1.1666666666666667
217,Audi,2026,2.0,6.0,0.3333,0.0,0.0,0.0,0.0,0.3333,11.666666666666666,-0.25,0.816496580927726,26688.625,1.25
22,Benetton,1986,19.0,32.0,0.5938,0.0625,0.0312,2.0,0.0,0.5938,7.9375,0.3846153846153846,1.7571857081433442,,
22,Benetton,1987,28.0,32.0,0.875,0.0625,0.0,0.0,0.0,0.5625,6.84375,0.5,1.3380293646423316,,
22,Benetton,1988,39.0,32.0,1.2188,0.2188,0.0,0.0,0.0,0.3438,7.84375,2.095238095238096,1.6604386322935585,,
22,Benetton,1989,39.0,32.0,1.2188,0.125,0.0312,0.0,0.0,0.4062,13.161290322580646,8.31578947368421,2.1362368933515143,,
22,Benetton,1990,71.0,32.0,2.2188,0.25,0.0625,0.0,0.0,0.2812,9.125,4.478260869565218,2.63639997699698,,
22,Benetton,1991,38.5,32.0,1.2031,0.0938,0.0312,0.0,0.0,0.375,8.40625,2.95,2.0393680828676697,,
22,Benetton,1992,91.0,32.0,2.8438,0.4062,0.0312,0.0,0.0,0.2812,6.03125,2.782608695652174,2.437732619173121,,
22,Benetton,1993,72.0,32.0,2.25,0.3438,0.0312,0.0,0.0,0.4688,5.6875,2.235294117647059,2.782433374561009,,
22,Benetton,1994,103.0,32.0,3.2188,0.375,0.25,6.0,0.6667,0.4688,6.96875,3.3529411764705883,4.316019484843458,30591.848484848484,2.136363636363636
22,Benetton,1995,147.0,34.0,4.3235,0.4412,0.3235,4.0,0.5,0.2647,5.147058823529412,2.48,4.311510936981929,32360.494444444445,2.2
22,Benetton,1996,68.0,32.0,2.125,0.3125,0.0,0.0,0.0,0.4062,5.3125,1.368421052631579,2.2965612442055834,31866.8141025641,1.807692307692308
22,Benetton,1997,67.0,34.0,1.9706,0.2353,0.0294,2.0,0.5,0.1765,8.588235294117647,2.571428571428572,2.599362324105397,30059.758620689656,1.9310344827586208
22,Benetton,1998,33.0,32.0,1.0312,0.0625,0.0,1.0,0.0,0.3125,7.90625,2.272727272727273,1.7317597799590656,30897.09770114942,1.5517241379310345
22,Benetton,1999,16.0,32.0,0.5,0.0312,0.0,0.0,0.0,0.4375,11.4375,4.277777777777778,1.270001270001905,35384.32692307692,1.5
22,Benetton,2000,20.0,34.0,0.5882,0.0882,0.0,0.0,0.0,0.3235,11.735294117647058,4.043478260869565,1.4379625118142838,37017.63333333333,1.4666666666666666
22,Benetton,2001,10.0,34.0,0.2941,0.0294,0.0,0.0,0.0,0.4118,16.058823529411764,6.45,0.9055188288357752,37792.32795698925,1.7096774193548387
23,Brawn,2009,172.0,34.0,5.0588,0.4412,0.2353,5.0,0.8,0.0588,5.117647058823529,0.84375,3.401792544140366,25006.82323232324,2.1515151515151514
24,Stewart,1997,6.0,34.0,0.1765,0.0294,0.0,0.0,0.0,0.8235,13.470588235294118,5.833333333333333,1.028991510855053,29568.195652173912,1.6521739130434785
24,Stewart,1998,5.0,32.0,0.1562,0.0,0.0,0.0,0.0,0.625,15.375,5.166666666666667,0.5148989879014481,30578.630434782608,1.608695652173913
24,Stewart,1999,36.0,32.0,1.125,0.125,0.0312,1.0,0.0,0.4688,8.8125,1.7647058823529411,2.136472824314004,40483.46296296296,1.5925925925925926
25,Tyrrell,1970,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.6666666666666667,,0.0,,
25,Tyrrell,1971,88.0,23.0,3.8261,0.4783,0.3043,6.0,0.6667,0.3043,5.608695652173913,0.4375,4.041288879834833,,
25,Tyrrell,1972,60.0,25.0,2.4,0.28,0.16,2.0,0.5,0.44,7.4,1.8571428571428568,3.570714214271425,,
25,Tyrrell,1973,118.0,33.0,3.5758,0.4545,0.1515,3.0,0.6667,0.2424,6.84375,1.84,3.28852458397287,,
25,Tyrrell,1974,59.0,31.0,1.9032,0.2258,0.0645,1.0,0.0,0.2581,9.419354838709678,3.260869565217391,2.7246386758574968,,
25,Tyrrell,1975,32.0,31.0,1.0323,0.129,0.0323,0.0,0.0,0.3548,9.129032258064516,1.45,2.1210668851271035,,
25,Tyrrell,1976,88.0,41.0,2.1463,0.2927,0.0244,1.0,1.0,0.3902,8.837837837837839,3.68,2.68850307429391,,
25,Tyrrell,1977,27.0,35.0,0.7714,0.1143,0.0,0.0,0.0,0.5714,10.485714285714286,3.333333333333333,1.5919967906728347,,
25,Tyrrell,1978,41.0,32.0,1.2812,0.1562,0.0312,0.0,0.0,0.4375,14.3125,8.333333333333334,2.2466372720708754,,
25,Tyrrell,1979,28.0,32.0,0.875,0.125,0.0,0.0,0.0,0.4375,11.34375,4.888888888888889,1.431218745256711,,
25,Tyrrell,1980,12.0,30.0,0.4,0.0,0.0,0.0,0.0,0.5,16.413793103448278,7.933333333333334,0.932183199398798,,
25,Tyrrell,1981,10.0,30.0,0.3333,0.0,0.0,0.0,0.0,0.6333,18.57692307692308,9.090909090909092,0.8022955570857538,,
25,Tyrrell,1982,25.0,32.0,0.7812,0.0625,0.0312,0.0,0.0,0.375,14.96875,7.95,1.8791620472966133,,
25,Tyrrell,1983,12.0,30.0,0.4,0.0333,0.0333,0.0,0.0,0.5333,18.133333333333333,7.5,1.673320053068151,,
25,Tyrrell,1984,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,21.571428571428573,,0.0,,
25,Tyrrell,1985,7.0,30.0,0.2333,0.0,0.0,0.0,0.0,0.4333,21.25,12.882352941176473,0.773854362727667,,
25,Tyrrell,1986,11.0,32.0,0.3438,0.0,0.0,0.0,0.0,0.4688,16.6875,8.411764705882353,0.7873751821205408,,
25,Tyrrell,1987,11.0,32.0,0.3438,0.0,0.0,0.0,0.0,0.25,20.65625,12.0,0.8654432017665117,,
25,Tyrrell,1988,5.0,32.0,0.1562,0.0,0.0,0.0,0.0,0.7188,20.8,10.0,0.5148989879014481,,
25,Tyrrell,1989,16.0,32.0,0.5,0.0312,0.0,0.0,0.0,0.5,16.103448275862068,7.25,1.0776318121606494,,
25,Tyrrell,1990,16.0,32.0,0.5,0.0625,0.0,0.0,0.0,0.5625,10.258064516129032,2.357142857142857,1.481063262354709,,
25,Tyrrell,1991,12.0,32.0,0.375,0.0312,0.0,0.0,0.0,0.5,12.78125,2.5625,1.211503997304124,,
25,Tyrrell,1992,8.0,32.0,0.25,0.0,0.0,0.0,0.0,0.6562,16.1875,9.090909090909092,0.7184212081070996,,
25,Tyrrell,1993,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.6875,20.8125,7.5,0.0,,
25,Tyrrell,1994,13.0,32.0,0.4062,0.0312,0.0,0.0,0.0,0.6875,11.90625,4.9,0.945596756448779,48494.03174603175,1.761904761904762
25,Tyrrell,1995,5.0,34.0,0.1471,0.0,0.0,0.0,0.0,0.5,15.088235294117649,6.117647058823529,0.5004454343867811,43948.80952380952,1.9642857142857144
25,Tyrrell,1996,5.0,32.0,0.1562,0.0,0.0,0.0,0.0,0.5938,14.15625,5.307692307692308,0.5148989879014481,46611.45652173913,1.7826086956521738
25,Tyrrell,1997,2.0,34.0,0.0588,0.0,0.0,0.0,0.0,0.5294,19.323529411764707,9.0625,0.3429971702850176,34678.678160919546,1.7586206896551724
25,Tyrrell,1998,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5862,18.666666666666668,6.833333333333333,0.0,29025.35833333333,1.7
26,Lola,1962,19.0,18.0,1.0556,0.1111,0.0,1.0,0.0,0.7222,9.625,3.0,2.013840995599096,,
26,Lola,1963,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.625,15.384615384615383,7.666666666666667,0.0,,
26,Lola,1967,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,18.0,12.0,0.0,,
26,Lola,1968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,,,
26,Lola,1974,1.0,29.0,0.0345,0.0,0.0,0.0,0.0,0.3448,19.03703703703704,10.36842105263158,0.1856953381770519,,
26,Lola,1975,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4286,19.0,8.5,0.0,,
26,Lola,1985,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,,0.0,,
26,Lola,1986,6.0,32.0,0.1875,0.0,0.0,0.0,0.0,0.75,14.65625,7.375,0.6444552588389371,,
26,Lola,1991,1.0,26.0,0.0385,0.0,0.0,0.0,0.0,0.9231,21.33333333333333,10.5,0.196116135138184,,
26,Lola,1993,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.6429,24.142857142857142,12.2,0.0,,
26,Lola,1997,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,23.5,,0.0,,
27,Ligier,1976,20.0,16.0,1.25,0.1875,0.0,1.0,0.0,0.5,8.125,1.5,2.016597794967223,,
27,Ligier,1977,18.0,18.0,1.0,0.1111,0.0556,0.0,0.0,0.5556,9.27777777777778,2.5,2.4733877696033693,,
27,Ligier,1978,19.0,16.0,1.1875,0.125,0.0,0.0,0.0,0.25,10.125,3.1666666666666665,1.5152007567755943,,
27,Ligier,1979,61.0,30.0,2.0333,0.2667,0.1,4.0,0.5,0.5667,7.633333333333334,2.4615384615384617,2.9998084230018165,,
27,Ligier,1980,66.0,28.0,2.3571,0.3571,0.0714,3.0,0.0,0.3929,6.285714285714286,2.176470588235294,2.844283229558388,,
27,Ligier,1981,44.0,30.0,1.4667,0.2333,0.0667,1.0,0.0,0.6667,11.964285714285714,7.0,2.750966392370874,,
27,Ligier,1982,20.0,30.0,0.6667,0.1333,0.0,0.0,0.0,0.7,16.06896551724138,6.444444444444445,1.5829551877538357,,
27,Ligier,1983,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.6,20.535714285714285,12.833333333333334,0.0,,
27,Ligier,1984,3.0,31.0,0.0968,0.0,0.0,0.0,0.0,0.6452,16.70967741935484,9.727272727272728,0.3962186862224294,,
27,Ligier,1985,23.0,30.0,0.7667,0.1333,0.0,0.0,0.0,0.5333,15.033333333333331,8.357142857142858,1.6333450621206849,,
27,Ligier,1986,29.0,32.0,0.9062,0.0625,0.0,0.0,0.0,0.4375,9.40625,2.6666666666666665,1.4888699980077986,,
27,Ligier,1987,1.0,30.0,0.0333,0.0,0.0,0.0,0.0,0.6333,18.724137931034484,9.636363636363637,0.1825741858350553,,
27,Ligier,1988,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.7812,21.625,9.0,0.0,,
27,Ligier,1989,3.0,32.0,0.0938,0.0,0.0,0.0,0.0,0.6562,20.33333333333333,11.818181818181818,0.3901509219974802,,
27,Ligier,1990,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.3125,19.266666666666666,8.454545454545455,0.0,,
27,Ligier,1991,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.4688,20.48275862068965,9.117647058823527,0.0,,
27,Ligier,1992,6.0,32.0,0.1875,0.0,0.0,0.0,0.0,0.5312,13.387096774193548,8.066666666666666,0.5350610456580119,,
27,Ligier,1993,23.0,32.0,0.7188,0.0938,0.0,0.0,0.0,0.4688,11.625,4.117647058823529,1.275940513326694,,
27,Ligier,1994,13.0,32.0,0.4062,0.0625,0.0,0.0,0.0,0.1875,16.65625,7.423076923076923,1.291644987677941,32704.358974358973,1.9615384615384617
27,Ligier,1995,24.0,34.0,0.7059,0.0588,0.0,0.0,0.0,0.4412,12.0,5.526315789473684,1.446613846920935,33170.73456790124,2.1481481481481484
27,Ligier,1996,15.0,32.0,0.4688,0.0312,0.0312,0.0,0.0,0.5312,14.4375,7.533333333333333,1.7957723650554305,34361.23188405797,1.7826086956521738
28,Forti,1995,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.6471,22.764705882352946,9.416666666666666,0.0,50614.75333333333,1.76
28,Forti,1996,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.85,21.15,10.333333333333334,0.0,53410.6125,2.0
29,Footwork,1991,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.875,23.33333333333333,8.25,0.0,,
29,Footwork,1992,6.0,32.0,0.1875,0.0,0.0,0.0,0.0,0.2812,15.8,7.391304347826087,0.5350610456580119,,
29,Footwork,1993,4.0,32.0,0.125,0.0,0.0,0.0,0.0,0.5938,13.59375,4.0,0.5535807194106618,,
29,Footwork,1994,9.0,32.0,0.2812,0.0,0.0,0.0,0.0,0.625,15.125,7.333333333333333,0.8125775397243737,32970.70634920635,1.7142857142857142
29,Footwork,1995,5.0,34.0,0.1471,0.0294,0.0,0.0,0.0,0.6176,17.735294117647058,6.0,0.702046918106487,45748.96666666666,1.8
29,Footwork,1996,1.0,32.0,0.0312,0.0,0.0,0.0,0.0,0.625,16.5625,6.75,0.1767766952966369,35343.57142857143,1.4285714285714286
3,Williams,1975,6.0,27.0,0.2222,0.037,0.0,0.0,0.0,0.7407,19.08,7.428571428571429,1.1547005383792517,,
3,Williams,1976,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,17.0,8.0,0.0,,
3,Williams,1978,11.0,16.0,0.6875,0.0625,0.0,0.0,0.0,0.4375,10.125,2.4444444444444446,1.6620770138594665,,
3,Williams,1979,75.0,30.0,2.5,0.3333,0.1667,3.0,0.3333,0.4,8.466666666666667,3.555555555555556,3.4814780848329945,,
3,Williams,1980,120.0,38.0,3.1579,0.4737,0.1579,3.0,0.3333,0.3158,6.0625,1.8846153846153848,3.421129225534953,,
3,Williams,1981,95.0,30.0,3.1667,0.4333,0.1333,2.0,0.5,0.2333,4.133333333333334,-0.5652173913043478,3.3122898979129367,,
3,Williams,1982,58.0,30.0,1.9333,0.2333,0.0333,1.0,0.0,0.4,8.666666666666666,3.8333333333333335,2.490441497119479,,
3,Williams,1983,38.0,31.0,1.2258,0.0968,0.0323,1.0,0.0,0.3548,13.344827586206897,7.2,2.044662603289433,,
3,Williams,1984,25.5,32.0,0.7969,0.0625,0.0312,0.0,0.0,0.7188,11.25,7.222222222222222,1.9832336538608988,,
3,Williams,1985,71.0,32.0,2.2188,0.25,0.125,3.0,0.3333,0.4688,4.6875,2.294117647058824,3.210209268628308,,
3,Williams,1986,141.0,32.0,4.4062,0.5938,0.2812,4.0,0.25,0.25,3.3125,0.875,3.5637907961480675,,
3,Williams,1987,137.0,32.0,4.2812,0.5625,0.2812,12.0,0.25,0.3438,2.2333333333333334,0.0,3.769438864716963,,
3,Williams,1988,20.0,32.0,0.625,0.0625,0.0,0.0,0.0,0.625,9.15625,3.333333333333333,1.5606036879899208,,
3,Williams,1989,77.0,32.0,2.4062,0.3438,0.0625,1.0,0.0,0.375,6.34375,2.05,2.7923787408333536,,
3,Williams,1990,57.0,32.0,1.7812,0.125,0.0625,1.0,1.0,0.3438,5.6875,0.7142857142857143,2.4060994401996423,,
3,Williams,1991,125.0,32.0,3.9062,0.5312,0.2188,6.0,0.6667,0.375,3.21875,0.95,3.913247764263864,,
3,Williams,1992,164.0,32.0,5.125,0.6562,0.3125,15.0,0.6,0.3125,1.84375,0.0,4.093661504830246,,
3,Williams,1993,168.0,32.0,5.25,0.6875,0.3125,15.0,0.4,0.2188,1.8125,-0.6,3.8854567548164,,
3,Williams,1994,118.0,31.0,3.8065,0.4194,0.2258,6.0,0.3333,0.3871,3.2580645161290325,0.4736842105263157,4.06135736619101,39274.64743589744,1.6923076923076923
3,Williams,1995,118.0,34.0,3.4706,0.5,0.1471,12.0,0.25,0.4412,2.5588235294117645,0.2631578947368421,3.653435859966301,32699.172916666663,2.5
3,Williams,1996,175.0,32.0,5.4688,0.6562,0.375,12.0,0.3333,0.25,2.25,0.0833333333333333,4.173529294756842,30769.14285714286,1.9285714285714288
3,Williams,1997,123.0,34.0,3.6176,0.4412,0.2353,11.0,0.4545,0.3529,2.8529411764705883,-0.2727272727272727,4.022773849897025,28898.26282051282,1.9615384615384617
3,Williams,1998,38.0,32.0,1.1875,0.0938,0.0,0.0,0.0,0.25,7.0625,1.625,1.4013242584852923,45565.38271604939,1.7037037037037035
